Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (square microns)	Cell Density (per square mm)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (microns)	Category Region ID	Distance from Tissue Category Edge (microns)	Nucleus Area (square microns)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus blue hematox Min (Optical Density, Peak Weighting)	Nucleus blue hematox Mean (Optical Density, Peak Weighting)	Nucleus blue hematox Max (Optical Density, Peak Weighting)	Nucleus blue hematox Std Dev (Optical Density, Peak Weighting)	Nucleus blue hematox Total (Optical Density, Peak Weighting)	Nucleus DAB Min (Optical Density, Peak Weighting)	Nucleus DAB Mean (Optical Density, Peak Weighting)	Nucleus DAB Max (Optical Density, Peak Weighting)	Nucleus DAB Std Dev (Optical Density, Peak Weighting)	Nucleus DAB Total (Optical Density, Peak Weighting)	Lab ID	Slide ID	Annotation ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.7467.26870
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61541				16175.8	40370.6	#N/A	#N/A	5274	18.5	33.5	0.01%	0.62	5.43	7.93	1.46	0.015	0.062	0.137	0.021	8.332	0.104	0.247	0.446	0.063	33.078		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	89.06%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61542				16347.3	40369.6	#N/A	#N/A	5274	5.0	24.3	0.01%	0.66	5.50	6.50	1.18	0.036	0.117	0.189	0.035	11.326	0.109	0.313	0.523	0.121	30.323		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	42.72%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	F	61543				15559.2	40370.6	#N/A	#N/A	5356	3.5	15.3	0.04%	0.75	3.00	6.00	2.00	0.028	0.214	0.453	0.097	13.030	0.000	0.034	0.091	0.029	2.047		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	51.21%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61544				15613.2	40370.6	#N/A	#N/A	5274	17.7	38.0	0.01%	0.53	5.67	10.18	1.80	0.024	0.078	0.133	0.027	11.881	0.107	0.267	0.442	0.088	40.616		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	94.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61545				15697.3	40371.1	#N/A	#N/A	5274	17.7	45.8	0.01%	0.60	7.32	8.71	1.19	0.019	0.057	0.181	0.024	10.493	0.082	0.198	0.360	0.056	36.186		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	88.40%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61546				15745.8	40370.6	#N/A	#N/A	5274	11.0	36.0	0.01%	0.62	6.01	8.51	1.42	0.022	0.071	0.097	0.018	10.242	0.083	0.201	0.310	0.050	28.920		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61547				15753.8	40371.6	#N/A	#N/A	5274	6.7	52.5	0.02%	0.52	8.00	11.00	1.38	0.023	0.085	0.134	0.023	17.913	0.073	0.218	0.366	0.056	45.764		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	98.03%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	61548				16241.3	40370.1	#N/A	#N/A	5274	5.0	19.3	0.01%	0.75	5.00	5.01	1.00	0.027	0.114	0.185	0.040	8.765	0.099	0.321	0.610	0.117	24.740		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	47.18%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61549				16249.3	40370.6	#N/A	#N/A	5274	11.9	33.0	0.01%	0.61	5.44	8.64	1.59	0.016	0.095	0.169	0.031	12.544	0.115	0.329	0.548	0.102	43.471		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	83.28%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61550				15505.2	40370.6	#N/A	#N/A	5283	#N/A	28.3	0.01%	0.57	5.02	8.51	1.70	0.036	0.085	0.155	0.018	9.629	0.091	0.303	0.392	0.057	34.212		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.96%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61551				15869.3	40373.1	#N/A	#N/A	5274	4.5	50.8	0.02%	0.64	6.50	10.52	1.62	0.003	0.079	0.164	0.032	16.095	0.075	0.254	0.514	0.083	51.490		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	87.49%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61552				16074.8	40373.6	#N/A	#N/A	5274	16.0	45.8	0.01%	0.48	6.28	11.33	1.81	0.048	0.112	0.185	0.031	20.420	0.083	0.271	0.451	0.093	49.661		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	95.80%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61553				15494.2	40372.6	#N/A	#N/A	5283	#N/A	28.0	0.01%	0.56	5.02	8.49	1.69	0.009	0.052	0.096	0.015	5.806	0.052	0.155	0.265	0.046	17.327		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	79.07%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	L	61554				15890.8	40370.6	#N/A	#N/A	5274	4.0	17.3	0.01%	0.75	4.40	5.10	1.16	0.039	0.120	0.194	0.033	8.295	0.099	0.306	0.530	0.131	21.121		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	56.18%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61555				16197.8	40371.1	#N/A	#N/A	5274	27.1	25.8	0.01%	0.73	5.00	6.50	1.30	0.042	0.107	0.175	0.033	11.001	0.138	0.298	0.449	0.091	30.745		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	87.54%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61556				16295.3	40371.6	#N/A	#N/A	5274	10.5	39.8	0.01%	0.59	5.65	9.67	1.71	0.014	0.090	0.161	0.026	14.297	0.089	0.250	0.435	0.075	39.795		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	80.89%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61557				16313.8	40371.1	#N/A	#N/A	5274	16.7	41.3	0.01%	0.71	5.53	9.02	1.63	0.014	0.080	0.125	0.022	13.134	0.116	0.260	0.397	0.069	42.920		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	93.29%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	L	61558				16378.8	40370.6	#N/A	#N/A	5274	21.4	15.3	0.00%	0.85	4.01	4.51	1.12	0.040	0.123	0.187	0.034	7.494	0.110	0.331	0.587	0.128	20.208		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	37.08%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	Tar	61559				15586.2	40370.6	#N/A	#N/A	5274	4.6	12.5	0.00%	0.80	3.51	4.51	1.28	0.091	0.240	0.419	0.088	11.991	0.005	0.091	0.167	0.040	4.571		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	68.37%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61560				16080.3	40373.1	#N/A	#N/A	5274	16.5	44.0	0.01%	0.56	6.21	10.76	1.73	0.020	0.085	0.163	0.028	14.957	0.126	0.258	0.464	0.076	45.420		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	98.41%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61561				16189.8	40371.6	#N/A	#N/A	5274	32.5	33.0	0.01%	0.64	5.01	9.51	1.90	0.036	0.098	0.159	0.028	12.877	0.064	0.227	0.361	0.075	29.968		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	80.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61562				16375.3	40371.1	#N/A	#N/A	5274	18.8	14.5	0.00%	0.87	4.01	4.51	1.12	0.021	0.104	0.157	0.035	6.059	0.113	0.298	0.480	0.112	17.268		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	48.44%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61563				16405.3	40372.6	#N/A	#N/A	5274	#N/A	33.8	0.01%	0.71	6.52	7.22	1.11	0.027	0.090	0.154	0.030	12.145	0.109	0.303	0.442	0.082	40.965		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.26%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61564				15523.2	40372.6	#N/A	#N/A	5283	12.4	43.5	0.01%	0.63	6.51	9.01	1.38	0.072	0.154	0.230	0.041	26.722	0.164	0.474	0.710	0.137	82.502		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61565				15571.7	40372.1	#N/A	#N/A	#N/A	4.6	39.8	0.01%	0.64	5.52	9.51	1.72	0.057	0.160	0.241	0.042	25.458	0.062	0.236	0.406	0.095	37.451		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	93.42%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	61566				15790.3	40372.6	#N/A	#N/A	5358	3.2	31.3	0.08%	0.58	4.76	8.99	1.89	0.009	0.138	0.235	0.055	17.308	0.058	0.119	0.190	0.033	14.825		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	61.23%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61567				16112.8	40371.6	#N/A	#N/A	5274	30.1	19.0	0.01%	0.70	4.30	5.87	1.36	0.041	0.090	0.139	0.021	6.835	0.123	0.292	0.479	0.087	22.228		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	96.15%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61568				15647.8	40373.6	#N/A	#N/A	5274	51.5	33.3	0.01%	0.51	6.88	7.90	1.15	0.025	0.068	0.111	0.022	9.010	0.092	0.229	0.390	0.071	30.422		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.55%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61569				15815.8	40372.6	#N/A	#N/A	5274	10.1	15.8	0.00%	0.61	3.63	5.87	1.62	0.029	0.131	0.238	0.060	8.280	0.061	0.133	0.261	0.041	8.388		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	60.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	61570				16153.3	40372.1	#N/A	#N/A	#N/A	1.8	24.8	0.01%	0.71	4.00	7.50	1.87	0.043	0.108	0.178	0.032	10.678	0.157	0.351	0.551	0.114	34.740		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	75.65%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61571				16385.3	40373.1	#N/A	#N/A	5274	22.4	21.5	0.01%	0.61	4.41	6.16	1.40	0.041	0.118	0.215	0.041	10.175	0.152	0.330	0.565	0.103	28.410		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	62.27%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61572				15662.8	40374.6	#N/A	#N/A	5274	46.6	69.5	0.02%	0.36	8.08	15.01	1.86	0.014	0.067	0.118	0.020	18.518	0.065	0.161	0.317	0.048	44.658		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	98.08%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61573				15716.8	40373.6	#N/A	#N/A	5274	4.0	53.0	0.02%	0.58	6.02	11.52	1.91	0.043	0.112	0.214	0.033	23.730	0.146	0.371	0.577	0.101	78.708		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.13%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61574				15879.8	40373.6	#N/A	#N/A	5274	13.8	32.3	0.01%	0.68	5.80	7.58	1.31	0.030	0.093	0.135	0.023	12.000	0.093	0.301	0.428	0.079	38.807		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	96.13%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61575				15954.3	40373.1	#N/A	#N/A	5274	27.5	22.0	0.01%	0.73	5.00	6.01	1.20	0.027	0.071	0.110	0.020	6.206	0.119	0.298	0.428	0.083	26.213		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	92.70%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61576				16261.3	40373.6	#N/A	#N/A	5274	24.2	32.8	0.01%	0.71	6.01	7.01	1.17	0.014	0.093	0.171	0.033	12.137	0.144	0.335	0.612	0.098	43.877		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	89.61%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61577				16327.8	40373.6	#N/A	#N/A	5274	23.1	35.3	0.01%	0.66	5.63	8.98	1.60	0.010	0.101	0.171	0.030	14.297	0.127	0.311	0.472	0.083	43.847		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	95.12%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61578				15896.3	40376.6	#N/A	#N/A	5274	9.5	55.5	0.02%	0.60	6.51	11.00	1.69	0.028	0.099	0.190	0.039	21.939	0.118	0.225	0.350	0.051	50.004		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.15%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61579				15908.8	40373.1	#N/A	#N/A	5274	11.0	28.3	0.01%	0.67	4.50	8.00	1.78	0.027	0.100	0.156	0.031	11.314	0.115	0.288	0.457	0.081	32.563		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	83.23%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61580				16047.8	40374.6	#N/A	#N/A	#N/A	4.0	38.3	0.01%	0.64	6.91	7.49	1.08	0.058	0.171	0.260	0.041	26.133	0.058	0.305	0.524	0.112	46.662		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	65.39%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61581				15501.7	40374.1	#N/A	#N/A	5283	#N/A	22.3	0.01%	0.67	5.26	5.41	1.03	0.015	0.115	0.188	0.040	10.245	0.155	0.386	0.652	0.115	34.387		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	94.85%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61582				15668.3	40377.6	#N/A	#N/A	5274	40.5	71.3	0.02%	0.34	6.52	16.43	2.52	0.037	0.072	0.118	0.017	20.507	0.081	0.210	0.378	0.062	59.775		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	95.99%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61583				15682.3	40377.1	#N/A	#N/A	5274	27.2	64.5	0.02%	0.45	6.42	13.92	2.17	0.019	0.074	0.127	0.022	19.122	0.096	0.242	0.363	0.065	62.460		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	98.40%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	61584				15733.8	40373.6	#N/A	#N/A	5274	10.1	40.8	0.01%	0.41	4.37	13.64	3.12	0.023	0.043	0.071	0.010	7.036	0.061	0.161	0.261	0.042	26.162		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	86.41%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61585				15805.8	40373.6	#N/A	#N/A	5274	8.0	16.8	0.00%	0.65	4.00	6.00	1.50	0.000	0.047	0.108	0.026	3.121	0.066	0.136	0.247	0.048	9.115		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	65.07%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61586				15884.3	40374.6	#N/A	#N/A	5274	11.3	21.5	0.01%	0.61	4.53	6.60	1.46	0.017	0.107	0.203	0.040	9.218	0.106	0.287	0.483	0.094	24.675		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	89.41%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61587				15928.3	40373.6	#N/A	#N/A	5274	26.6	16.8	0.00%	0.65	4.50	5.51	1.22	0.016	0.068	0.113	0.027	4.565	0.169	0.251	0.374	0.058	16.791		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.55%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61588				16242.3	40374.1	#N/A	#N/A	5274	8.5	23.0	0.01%	0.69	5.10	6.20	1.21	0.029	0.101	0.148	0.027	9.310	0.081	0.284	0.448	0.083	26.097		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	73.56%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61589				16343.8	40374.6	#N/A	#N/A	5274	11.0	33.3	0.01%	0.59	5.83	8.27	1.42	0.048	0.123	0.196	0.032	16.315	0.139	0.382	0.591	0.124	50.793		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.78%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61590				15533.2	40374.1	#N/A	#N/A	5283	3.5	13.3	0.00%	0.65	4.19	4.62	1.10	0.056	0.128	0.182	0.026	6.771	0.197	0.353	0.481	0.084	18.700		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.50%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61591				15641.3	40374.6	#N/A	#N/A	5274	45.0	24.8	0.01%	0.74	5.53	6.00	1.09	0.023	0.093	0.185	0.036	9.249	0.105	0.292	0.482	0.082	28.943		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	92.38%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61592				15741.8	40375.6	#N/A	#N/A	5274	7.1	41.5	0.01%	0.51	5.69	10.22	1.80	0.008	0.103	0.158	0.031	17.168	0.081	0.246	0.368	0.070	40.878		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.47%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61593				15816.8	40377.1	#N/A	#N/A	5274	6.5	39.3	0.01%	0.48	4.72	10.95	2.32	0.027	0.102	0.178	0.035	16.052	0.094	0.278	0.456	0.101	43.695		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	87.16%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61594				16054.3	40377.6	#N/A	#N/A	5274	7.6	50.5	0.01%	0.52	7.00	11.03	1.58	0.032	0.071	0.110	0.018	14.410	0.127	0.258	0.392	0.060	52.039		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.52%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61595				15608.2	40376.6	#N/A	#N/A	5274	12.0	43.0	0.01%	0.50	6.26	9.52	1.52	0.024	0.062	0.098	0.015	10.688	0.075	0.193	0.326	0.050	33.183		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.16%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61596				15634.3	40376.1	#N/A	#N/A	5274	38.0	25.5	0.01%	0.73	4.52	7.01	1.55	0.060	0.107	0.153	0.024	10.939	0.074	0.315	0.498	0.121	32.084		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	53.58%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61597				15821.8	40377.1	#N/A	#N/A	5274	9.9	34.3	0.01%	0.53	6.32	8.84	1.40	0.013	0.082	0.123	0.024	11.178	0.072	0.229	0.344	0.065	31.351		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	95.11%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	61598				16103.8	40374.6	#N/A	#N/A	5274	27.2	14.0	0.00%	0.61	3.67	5.74	1.56	0.016	0.078	0.283	0.056	4.396	0.079	0.145	0.234	0.038	8.131		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	51.73%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61599				15513.7	40375.1	#N/A	#N/A	5283	14.6	26.3	0.01%	0.57	4.51	7.51	1.66	0.008	0.063	0.112	0.022	6.647	0.103	0.216	0.354	0.068	22.637		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	92.99%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61600				15625.3	40376.1	#N/A	#N/A	5274	29.0	32.3	0.01%	0.73	6.51	6.51	1.00	0.042	0.111	0.175	0.033	14.341	0.150	0.343	0.541	0.096	44.199		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	85.48%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61601				15695.8	40377.1	#N/A	#N/A	5274	15.3	33.5	0.01%	0.54	4.78	9.45	1.98	0.031	0.088	0.147	0.029	11.761	0.117	0.246	0.413	0.079	32.961		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.03%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	61602				15782.8	40375.6	#N/A	#N/A	5358	3.8	21.5	0.06%	0.68	4.40	6.52	1.48	0.032	0.096	0.155	0.029	8.219	0.079	0.205	0.342	0.063	17.650		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	62.30%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61603				15932.8	40376.1	#N/A	#N/A	5274	31.8	22.8	0.01%	0.59	5.42	6.05	1.12	0.015	0.121	0.205	0.051	11.036	0.119	0.330	0.573	0.119	29.986		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	82.41%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61604				16350.8	40376.1	#N/A	#N/A	5274	10.0	29.5	0.01%	0.77	6.00	6.01	1.00	0.024	0.098	0.185	0.036	11.555	0.099	0.281	0.471	0.101	33.158		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	90.78%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61605				16368.8	40380.1	#N/A	#N/A	5274	10.5	120.0	0.04%	0.54	10.06	15.00	1.49	0.000	0.078	0.154	0.029	37.640	0.086	0.315	0.561	0.092	151.252		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.95%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61606				16416.3	40375.6	#N/A	#N/A	5274	#N/A	20.8	0.01%	0.65	5.49	5.52	1.01	0.029	0.090	0.185	0.040	7.466	0.104	0.289	0.538	0.117	24.007		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	82.91%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61607				15872.8	40376.6	#N/A	#N/A	5274	9.3	15.3	0.00%	0.75	3.01	6.01	2.00	0.000	0.061	0.120	0.031	3.708	0.112	0.249	0.371	0.067	15.191		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	84.75%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61608				15886.3	40376.6	#N/A	#N/A	5274	11.5	13.0	0.00%	0.64	4.21	5.71	1.36	0.047	0.091	0.124	0.021	4.728	0.058	0.143	0.251	0.048	7.462		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	90.40%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61609				16255.3	40375.6	#N/A	#N/A	5274	19.5	19.5	0.01%	0.72	5.09	5.12	1.00	0.019	0.101	0.150	0.027	7.884	0.079	0.264	0.396	0.094	20.593		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	72.19%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61610				15835.3	40377.1	#N/A	#N/A	5274	16.6	27.8	0.01%	0.72	6.00	6.00	1.00	0.016	0.088	0.138	0.024	9.792	0.113	0.240	0.386	0.061	26.615		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	51.55%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61611				16205.3	40377.6	#N/A	#N/A	5274	21.3	25.3	0.01%	0.47	5.46	7.58	1.39	0.007	0.036	0.086	0.019	3.673	0.071	0.108	0.191	0.027	10.924		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	59.48%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61612				16246.8	40376.6	#N/A	#N/A	5274	13.4	23.3	0.01%	0.60	5.52	6.05	1.10	0.034	0.086	0.155	0.030	7.973	0.097	0.234	0.386	0.074	21.786		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	82.69%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61613				16402.8	40377.1	#N/A	#N/A	5274	#N/A	21.5	0.01%	0.68	5.19	5.65	1.09	0.034	0.088	0.142	0.028	7.599	0.135	0.320	0.456	0.085	27.558		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	89.38%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61614				15703.8	40380.6	#N/A	#N/A	5274	7.1	72.0	0.02%	0.39	7.44	14.32	1.92	0.025	0.068	0.112	0.019	19.677	0.089	0.202	0.306	0.044	58.195		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.44%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61615				15901.3	40378.6	#N/A	#N/A	5274	12.2	30.8	0.01%	0.67	5.00	8.01	1.60	0.033	0.093	0.159	0.031	11.400	0.142	0.305	0.481	0.079	37.543		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	98.06%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61616				16085.3	40379.1	#N/A	#N/A	5274	12.1	31.0	0.01%	0.55	4.70	9.56	2.03	0.028	0.085	0.137	0.022	10.559	0.110	0.265	0.409	0.077	32.880		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	95.48%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	L	61617				16132.8	40376.6	#N/A	#N/A	5274	10.0	19.8	0.01%	0.77	4.50	5.50	1.22	0.043	0.119	0.200	0.037	9.374	0.138	0.378	0.651	0.156	29.878		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	53.13%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61618				16395.3	40377.6	#N/A	#N/A	5274	#N/A	35.5	0.01%	0.57	5.45	8.28	1.52	0.016	0.069	0.110	0.017	9.739	0.115	0.226	0.409	0.061	32.136		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	94.73%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	61619				15499.7	40377.6	#N/A	#N/A	5283	#N/A	12.5	0.00%	0.65	4.08	4.30	1.06	0.047	0.073	0.109	0.015	3.661	0.192	0.274	0.370	0.047	13.686		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.31%	
