Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (square microns)	Cell Density (per square mm)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (microns)	Category Region ID	Distance from Tissue Category Edge (microns)	Nucleus Area (square microns)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus blue hematox Min (Optical Density, Peak Weighting)	Nucleus blue hematox Mean (Optical Density, Peak Weighting)	Nucleus blue hematox Max (Optical Density, Peak Weighting)	Nucleus blue hematox Std Dev (Optical Density, Peak Weighting)	Nucleus blue hematox Total (Optical Density, Peak Weighting)	Nucleus DAB Min (Optical Density, Peak Weighting)	Nucleus DAB Mean (Optical Density, Peak Weighting)	Nucleus DAB Max (Optical Density, Peak Weighting)	Nucleus DAB Std Dev (Optical Density, Peak Weighting)	Nucleus DAB Total (Optical Density, Peak Weighting)	Lab ID	Slide ID	Annotation ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.7467.26870
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	438				10995.9	41232.6	#N/A	#N/A	201	10.5	53.8	0.02%	0.55	6.47	11.17	1.73	0.005	0.057	0.372	0.042	12.359	0.046	0.153	0.252	0.049	32.841		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	40.43%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	439				11779.9	41231.6	#N/A	#N/A	#N/A	0.5	15.5	0.01%	0.60	3.48	6.20	1.78	0.022	0.060	0.126	0.026	3.718	0.111	0.303	0.482	0.101	18.755		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	80.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	440				11784.4	41232.1	#N/A	#N/A	#N/A	1.0	22.3	0.02%	0.63	4.04	7.22	1.79	0.048	0.212	0.377	0.073	18.833	0.017	0.052	0.163	0.028	4.635		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	59.81%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	NL	441				10903.4	41233.1	#N/A	#N/A	#N/A	1.5	28.3	1.75%	0.64	5.79	6.72	1.16	0.006	0.029	0.072	0.009	3.247	0.025	0.111	0.194	0.032	12.510		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	56.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	442				11207.4	41232.6	#N/A	#N/A	196	9.9	17.3	0.01%	0.67	3.68	6.16	1.67	0.046	0.124	0.204	0.044	8.555	0.023	0.100	0.187	0.042	6.877		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	66.65%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	443				11769.4	41235.6	#N/A	#N/A	57	4.5	41.5	0.03%	0.58	5.45	10.05	1.84	0.002	0.068	0.109	0.024	11.238	0.086	0.215	0.344	0.055	35.735		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	91.22%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	444				11776.4	41235.1	#N/A	#N/A	57	4.0	16.0	0.01%	0.46	4.76	6.14	1.29	0.036	0.145	0.237	0.054	9.250	0.021	0.067	0.182	0.036	4.312		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	73.00%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	445				10956.9	41234.6	#N/A	#N/A	201	8.3	21.8	0.01%	0.80	5.01	5.51	1.10	0.038	0.134	0.203	0.034	11.677	0.168	0.434	0.628	0.115	37.784		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	66.66%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	446				10952.4	41236.1	#N/A	#N/A	201	12.0	20.0	0.01%	0.73	5.13	5.30	1.03	0.010	0.060	0.108	0.024	4.782	0.080	0.301	0.451	0.111	24.111		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	51.75%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	447				10917.9	41239.1	#N/A	#N/A	151	5.6	63.8	0.36%	0.62	8.27	9.82	1.19	0.017	0.086	0.359	0.056	22.039	0.039	0.157	0.363	0.051	40.141		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	52.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	Tar	448				11353.4	41239.1	#N/A	#N/A	#N/A	1.0	22.5	0.02%	0.64	4.66	7.07	1.52	0.048	0.159	0.396	0.087	14.269	0.064	0.180	0.395	0.077	16.202		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	86.23%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	449				11772.4	41238.6	#N/A	#N/A	57	7.9	19.3	0.02%	0.58	4.20	5.64	1.34	0.045	0.127	0.184	0.036	9.754	0.028	0.088	0.156	0.036	6.803		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	53.76%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	450				11326.4	41239.1	#N/A	#N/A	#N/A	2.1	24.5	0.01%	0.73	5.01	6.51	1.30	0.021	0.058	0.088	0.015	5.692	0.102	0.217	0.339	0.059	21.272		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	55.84%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	Tar	451				11356.4	41239.6	#N/A	#N/A	#N/A	2.5	17.3	0.01%	0.67	4.02	6.50	1.62	0.035	0.201	0.489	0.100	13.868	0.034	0.216	0.503	0.102	14.937		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	87.40%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	452				11795.4	41241.1	#N/A	#N/A	57	#N/A	24.8	0.02%	0.52	5.46	7.24	1.33	0.055	0.105	0.170	0.028	10.417	0.116	0.251	0.381	0.066	24.870		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	92.69%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	453				11352.4	41241.1	#N/A	#N/A	56	3.0	18.0	0.01%	0.36	3.69	8.28	2.25	0.040	0.068	0.094	0.012	4.865	0.067	0.124	0.182	0.024	8.914		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	54.94%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	454				11778.4	41241.6	#N/A	#N/A	57	10.5	30.5	0.03%	0.69	6.31	6.54	1.04	0.037	0.079	0.119	0.019	9.590	0.129	0.353	0.518	0.092	43.124		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	85.75%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	455				11787.4	41241.1	#N/A	#N/A	57	10.0	27.5	0.02%	0.36	4.01	9.80	2.44	0.018	0.045	0.069	0.011	4.897	0.069	0.140	0.194	0.031	15.404		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	48.38%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	456				10935.9	41243.6	#N/A	#N/A	201	7.0	40.8	0.02%	0.57	5.56	10.46	1.88	0.023	0.061	0.104	0.016	9.881	0.073	0.207	0.328	0.063	33.710		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	59.75%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	457				10983.4	41241.1	#N/A	#N/A	201	3.0	18.0	0.01%	0.78	4.50	5.02	1.11	0.027	0.061	0.095	0.017	4.414	0.087	0.175	0.286	0.051	12.594		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	50.67%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	O	458				11342.4	41241.6	#N/A	#N/A	56	3.8	30.3	0.02%	0.52	4.94	8.78	1.78	0.002	0.032	0.146	0.025	3.932	0.025	0.084	0.180	0.025	10.164		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	41.87%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	459				11760.4	41243.6	#N/A	#N/A	57	8.7	56.8	0.05%	0.51	8.50	10.00	1.18	0.039	0.107	0.163	0.024	24.315	0.060	0.153	0.249	0.051	34.728		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	89.73%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	460				11767.9	41242.6	#N/A	#N/A	57	10.7	35.5	0.03%	0.59	5.92	8.11	1.37	0.081	0.158	0.267	0.044	22.413	0.100	0.243	0.450	0.092	34.472		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	75.82%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	O	461				10927.9	41244.1	#N/A	#N/A	#N/A	0.5	16.5	0.09%	0.76	4.39	4.74	1.08	0.097	0.198	0.283	0.044	13.081	0.000	0.036	0.092	0.023	2.383		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	59.25%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	462				11134.9	41243.6	#N/A	#N/A	#N/A	1.5	16.8	0.01%	0.73	4.63	5.08	1.10	0.055	0.086	0.127	0.018	5.742	0.034	0.085	0.159	0.030	5.695		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	53.24%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	463				11783.4	41244.6	#N/A	#N/A	57	13.5	33.0	0.03%	0.72	5.52	7.51	1.36	0.060	0.130	0.189	0.033	17.203	0.124	0.389	0.660	0.124	51.386		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	89.09%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	464				11417.4	41246.6	#N/A	#N/A	58	5.4	30.0	0.02%	0.65	5.41	7.45	1.38	0.004	0.018	0.044	0.008	2.203	0.076	0.113	0.194	0.028	13.506		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	62.58%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	465				11771.4	41246.1	#N/A	#N/A	57	15.0	23.0	0.02%	0.57	5.10	5.82	1.14	0.033	0.080	0.152	0.035	7.400	0.107	0.204	0.308	0.050	18.802		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	90.61%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	466				11411.4	41248.6	#N/A	#N/A	58	4.7	62.3	0.05%	0.60	7.53	10.53	1.40	0.004	0.070	0.111	0.026	17.459	0.057	0.159	0.287	0.054	39.525		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	83.71%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	467				11367.9	41246.1	#N/A	#N/A	56	6.5	16.8	0.01%	0.82	4.51	4.51	1.00	0.000	0.040	0.069	0.015	2.685	0.113	0.229	0.379	0.070	15.353		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	50.48%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	468				11798.9	41248.6	#N/A	#N/A	57	#N/A	36.8	0.03%	0.47	5.47	10.94	2.00	0.053	0.140	0.255	0.046	20.627	0.000	0.216	0.471	0.165	31.795		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	55.64%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	469				11525.4	41247.1	#N/A	#N/A	153	7.2	16.5	0.09%	0.64	3.87	5.87	1.52	0.026	0.091	0.155	0.029	5.999	0.043	0.095	0.176	0.029	6.266		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	72.91%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	470				11792.9	41248.6	#N/A	#N/A	57	#N/A	37.8	0.03%	0.63	6.30	8.09	1.28	0.048	0.117	0.173	0.026	17.644	0.104	0.331	0.509	0.085	50.024		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	96.87%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	471				10972.9	41249.1	#N/A	#N/A	#N/A	1.1	37.3	0.01%	0.75	6.50	7.01	1.08	0.014	0.048	0.089	0.017	7.109	0.070	0.163	0.256	0.044	24.236		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	63.70%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	472				11750.9	41251.1	#N/A	#N/A	57	8.9	82.0	0.07%	0.63	9.41	11.61	1.23	0.016	0.110	0.179	0.031	35.948	0.139	0.338	0.512	0.084	111.026		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.96%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	473				11320.9	41250.1	#N/A	#N/A	56	5.3	41.0	0.03%	0.68	6.30	8.67	1.38	0.013	0.062	0.103	0.018	10.212	0.074	0.155	0.247	0.040	25.429		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	78.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	474				11301.4	41249.6	#N/A	#N/A	56	5.0	30.0	0.02%	0.71	6.00	6.50	1.08	0.020	0.044	0.062	0.009	5.331	0.065	0.174	0.270	0.043	20.932		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	51.59%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	475				11743.9	41250.1	#N/A	#N/A	#N/A	2.8	30.0	0.02%	0.65	5.49	7.53	1.37	0.040	0.110	0.157	0.024	13.250	0.071	0.203	0.363	0.078	24.352		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	80.27%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	476				11309.4	41251.6	#N/A	#N/A	56	5.7	43.0	0.04%	0.56	6.12	10.20	1.67	0.007	0.032	0.135	0.015	5.571	0.032	0.096	0.230	0.026	16.543		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	54.42%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	477				11145.9	41250.1	#N/A	#N/A	196	10.8	12.8	0.01%	0.76	3.69	4.75	1.29	0.007	0.058	0.094	0.020	2.970	0.034	0.108	0.182	0.032	5.529		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	76.99%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	478				11758.9	41250.6	#N/A	#N/A	57	13.8	17.8	0.01%	0.65	4.51	5.50	1.22	0.042	0.115	0.197	0.036	8.138	0.085	0.141	0.224	0.032	10.020		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	89.98%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	479				11775.4	41251.6	#N/A	#N/A	57	20.5	57.0	0.05%	0.64	6.99	11.04	1.58	0.049	0.103	0.157	0.019	23.412	0.188	0.417	0.568	0.079	95.039		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	480				11433.4	41253.6	#N/A	#N/A	#N/A	2.2	51.5	0.04%	0.54	8.12	9.41	1.16	0.004	0.042	0.090	0.024	8.629	0.046	0.094	0.140	0.021	19.464		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	70.06%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	481				11527.9	41250.6	#N/A	#N/A	153	8.7	16.8	0.09%	0.73	4.01	5.51	1.38	0.026	0.133	0.249	0.058	8.917	0.026	0.131	0.268	0.073	8.754		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	75.96%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	F	482				11349.4	41253.6	#N/A	#N/A	#N/A	1.6	34.0	0.19%	0.54	4.90	9.84	2.01	0.005	0.028	0.054	0.010	3.840	0.042	0.098	0.167	0.027	13.346		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	57.37%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	483				10923.9	41254.6	#N/A	#N/A	#N/A	2.0	45.3	0.02%	0.59	6.31	9.77	1.55	0.022	0.064	0.113	0.018	11.570	0.047	0.168	0.263	0.046	30.326		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	55.01%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	484				11787.9	41252.1	#N/A	#N/A	57	#N/A	22.8	0.02%	0.62	5.79	5.84	1.01	0.029	0.068	0.115	0.017	6.229	0.123	0.244	0.390	0.050	22.226		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	92.48%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	485				11337.4	41254.1	#N/A	#N/A	56	5.3	39.5	0.03%	0.73	6.51	7.52	1.16	0.021	0.056	0.109	0.016	8.795	0.064	0.176	0.286	0.045	27.756		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	60.05%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	486				11509.4	41252.6	#N/A	#N/A	153	4.1	20.8	0.12%	0.80	4.52	5.51	1.22	0.046	0.119	0.170	0.029	9.863	0.030	0.051	0.082	0.012	4.224		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	50.80%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	487				10982.9	41254.1	#N/A	#N/A	201	7.4	31.3	0.01%	0.74	6.02	6.51	1.08	0.066	0.137	0.204	0.032	17.165	0.150	0.502	0.711	0.143	62.750		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	74.53%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	488				11168.4	41254.6	#N/A	#N/A	#N/A	1.1	28.8	0.02%	0.48	4.91	9.69	1.97	0.000	0.034	0.154	0.044	3.900	0.035	0.103	0.169	0.030	11.856		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	67.72%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	489				11369.4	41253.6	#N/A	#N/A	#N/A	0.7	14.5	0.01%	0.81	4.00	4.50	1.13	0.011	0.056	0.098	0.022	3.270	0.134	0.321	0.493	0.084	18.623		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	54.58%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	490				11399.4	41255.1	#N/A	#N/A	196	8.1	28.5	0.01%	0.74	6.01	6.01	1.00	0.055	0.102	0.166	0.026	11.644	0.073	0.355	0.564	0.118	40.421		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	58.12%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	E	491				11426.4	41256.1	#N/A	#N/A	#N/A	1.5	40.0	0.22%	0.64	6.70	8.14	1.22	0.010	0.080	0.177	0.043	12.783	0.054	0.144	0.267	0.040	23.074		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	60.99%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	492				11772.4	41255.1	#N/A	#N/A	57	23.9	39.8	0.03%	0.33	5.02	16.50	3.29	0.038	0.086	0.147	0.018	13.702	0.114	0.272	0.402	0.055	43.240		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	91.80%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	493				11793.4	41255.6	#N/A	#N/A	57	#N/A	20.3	0.02%	0.61	4.63	6.44	1.39	0.044	0.097	0.166	0.028	7.827	0.082	0.139	0.220	0.038	11.249		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	90.38%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	494				11779.9	41255.6	#N/A	#N/A	57	#N/A	8.8	0.01%	0.83	3.01	4.01	1.33	0.056	0.137	0.191	0.041	4.795	0.114	0.183	0.252	0.026	6.395		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	95.44%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	495				10970.4	41259.6	#N/A	#N/A	60	6.0	44.0	0.04%	0.64	7.87	7.91	1.01	0.015	0.041	0.066	0.010	7.237	0.070	0.137	0.223	0.035	24.199		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	83.23%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	496				11686.9	41258.6	#N/A	#N/A	196	13.9	30.5	0.01%	0.59	6.18	6.50	1.05	0.027	0.099	0.174	0.036	12.096	0.157	0.357	0.614	0.108	43.602		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	69.89%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	497				11696.9	41260.1	#N/A	#N/A	#N/A	5.0	63.3	0.03%	0.58	7.38	10.81	1.46	0.034	0.134	0.259	0.044	33.821	0.129	0.472	0.689	0.123	119.366		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.90%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	498				11741.9	41259.1	#N/A	#N/A	#N/A	4.5	37.0	0.03%	0.61	6.54	7.92	1.21	0.018	0.120	0.170	0.025	17.722	0.119	0.433	0.652	0.120	64.088		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	95.24%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	499				11753.4	41258.1	#N/A	#N/A	57	14.4	34.0	0.03%	0.54	6.20	8.20	1.32	0.049	0.100	0.139	0.023	13.554	0.105	0.312	0.464	0.093	42.389		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.47%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	500				11775.9	41256.6	#N/A	#N/A	57	25.5	14.8	0.01%	0.82	3.52	5.01	1.43	0.070	0.152	0.220	0.041	8.994	0.114	0.228	0.329	0.058	13.427		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	97.86%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	501				11132.4	41258.1	#N/A	#N/A	196	10.0	29.5	0.01%	0.77	5.52	6.51	1.18	0.016	0.067	0.107	0.021	7.896	0.117	0.345	0.489	0.083	40.695		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	65.64%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	502				11704.4	41257.6	#N/A	#N/A	196	3.2	20.8	0.01%	0.69	4.38	6.41	1.46	0.000	0.057	0.084	0.018	4.757	0.086	0.232	0.362	0.075	19.262		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	56.21%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	503				11116.9	41260.1	#N/A	#N/A	196	10.8	24.5	0.01%	0.35	5.26	8.10	1.54	0.000	0.048	0.091	0.022	4.723	0.018	0.085	0.141	0.036	8.297		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	37.08%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	504				11162.4	41258.1	#N/A	#N/A	#N/A	0.5	22.5	0.01%	0.74	4.51	6.50	1.44	0.046	0.081	0.131	0.018	7.301	0.100	0.251	0.390	0.070	22.598		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	59.17%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	505				11795.9	41259.6	#N/A	#N/A	57	#N/A	65.0	0.05%	0.50	5.76	15.04	2.61	0.035	0.103	0.169	0.030	26.722	0.090	0.245	0.418	0.080	63.635		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	95.78%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	506				11169.9	41260.1	#N/A	#N/A	#N/A	1.0	30.3	0.01%	0.72	6.00	6.50	1.08	0.023	0.061	0.097	0.016	7.418	0.101	0.251	0.364	0.062	30.411		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	91.27%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	507				11652.9	41259.6	#N/A	#N/A	196	3.0	14.8	0.01%	0.82	4.50	4.50	1.00	0.021	0.044	0.088	0.014	2.613	0.067	0.179	0.284	0.056	10.587		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	53.63%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	508				11775.9	41260.1	#N/A	#N/A	57	#N/A	40.3	0.03%	0.46	4.98	11.82	2.37	0.042	0.100	0.155	0.025	16.158	0.113	0.232	0.324	0.053	37.296		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	95.24%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	509				11723.9	41260.1	#N/A	#N/A	196	2.5	18.8	0.01%	0.82	4.51	5.01	1.11	0.039	0.082	0.115	0.017	6.164	0.078	0.206	0.293	0.052	15.459		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	42.51%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	510				11736.4	41261.1	#N/A	#N/A	#N/A	1.1	30.3	0.02%	0.69	6.08	6.57	1.08	0.059	0.145	0.225	0.037	17.571	0.214	0.466	0.650	0.099	56.432		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	96.90%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	511				11285.4	41261.1	#N/A	#N/A	196	1.8	11.8	0.00%	0.81	3.63	4.30	1.18	0.002	0.021	0.040	0.009	1.008	0.074	0.144	0.222	0.039	6.766		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	43.69%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	512				11691.9	41263.1	#N/A	#N/A	196	7.4	51.8	0.02%	0.62	7.57	8.63	1.14	0.053	0.212	0.328	0.056	43.867	0.217	0.594	0.877	0.138	122.878		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.41%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	513				11314.4	41262.6	#N/A	#N/A	#N/A	1.8	33.8	0.01%	0.74	6.00	7.00	1.17	0.005	0.099	0.214	0.032	13.404	0.048	0.189	0.360	0.078	25.574		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	63.34%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	F	514				10913.4	41263.1	#N/A	#N/A	158	2.0	17.3	0.10%	0.67	3.51	6.50	1.85	0.000	0.021	0.037	0.009	1.455	0.041	0.101	0.204	0.043	6.952		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	77.41%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	515				11356.4	41262.6	#N/A	#N/A	156	4.0	25.3	0.14%	0.69	5.51	6.00	1.09	0.015	0.036	0.052	0.010	3.665	0.054	0.109	0.173	0.028	10.959		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	51.12%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	516				11659.4	41262.6	#N/A	#N/A	#N/A	1.0	13.3	0.01%	0.61	3.33	5.81	1.75	0.032	0.069	0.097	0.017	3.659	0.034	0.124	0.212	0.043	6.579		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	37.27%	
