Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (square microns)	Cell Density (per square mm)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (microns)	Category Region ID	Distance from Tissue Category Edge (microns)	Nucleus Area (square microns)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus blue hematox Min (Optical Density, Peak Weighting)	Nucleus blue hematox Mean (Optical Density, Peak Weighting)	Nucleus blue hematox Max (Optical Density, Peak Weighting)	Nucleus blue hematox Std Dev (Optical Density, Peak Weighting)	Nucleus blue hematox Total (Optical Density, Peak Weighting)	Nucleus DAB Min (Optical Density, Peak Weighting)	Nucleus DAB Mean (Optical Density, Peak Weighting)	Nucleus DAB Max (Optical Density, Peak Weighting)	Nucleus DAB Std Dev (Optical Density, Peak Weighting)	Nucleus DAB Total (Optical Density, Peak Weighting)	Lab ID	Slide ID	Annotation ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.7467.26870
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3347				12074.0	41307.1	#N/A	#N/A	#N/A	1.6	30.3	0.01%	0.66	4.50	8.50	1.89	0.000	0.111	0.217	0.058	13.426	0.114	0.394	0.647	0.143	47.642		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	52.76%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3348				12341.0	41308.1	#N/A	#N/A	297	12.0	52.5	0.02%	0.61	5.72	12.20	2.13	0.026	0.103	0.167	0.029	21.680	0.156	0.374	0.595	0.104	78.603		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.77%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	NL	3349				12158.0	41308.1	#N/A	#N/A	#N/A	1.5	12.8	0.22%	0.67	4.05	4.39	1.08	0.025	0.097	0.131	0.026	4.961	0.078	0.276	0.425	0.076	14.097		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	52.70%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3350				12524.5	41310.1	#N/A	#N/A	297	12.0	61.5	0.02%	0.58	7.60	10.41	1.37	0.009	0.070	0.141	0.023	17.190	0.124	0.289	0.456	0.069	71.155		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.54%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3351				12539.0	41310.6	#N/A	#N/A	297	13.5	57.3	0.02%	0.57	7.35	11.64	1.58	0.032	0.069	0.122	0.015	15.718	0.090	0.221	0.382	0.048	50.693		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.62%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3352				12080.5	41309.1	#N/A	#N/A	#N/A	3.9	23.0	0.01%	0.69	5.55	5.97	1.07	0.004	0.063	0.115	0.028	5.819	0.106	0.203	0.268	0.037	18.721		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	94.84%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	NL	3353				12096.5	41309.6	#N/A	#N/A	259	7.8	35.5	0.62%	0.41	6.70	8.96	1.34	0.015	0.092	0.191	0.044	13.047	0.065	0.214	0.458	0.094	30.344		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	57.63%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3354				12350.0	41311.6	#N/A	#N/A	297	12.0	59.8	0.02%	0.65	7.01	11.01	1.57	0.017	0.108	0.189	0.033	25.802	0.151	0.366	0.536	0.086	87.580		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3355				12486.0	41309.1	#N/A	#N/A	297	13.5	30.8	0.01%	0.73	6.01	6.53	1.09	0.053	0.142	0.225	0.037	17.442	0.096	0.267	0.404	0.088	32.897		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	84.65%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3356				11992.5	41310.1	#N/A	#N/A	392	4.9	44.0	0.02%	0.68	6.99	8.10	1.16	0.000	0.078	0.143	0.039	13.643	0.181	0.478	0.700	0.116	84.136		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.06%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	E	3357				12102.5	41308.6	#N/A	#N/A	259	5.0	16.8	0.29%	0.82	4.50	4.53	1.01	0.069	0.150	0.209	0.034	10.075	0.059	0.222	0.334	0.068	14.857		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	64.94%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3358				12379.0	41311.1	#N/A	#N/A	297	21.5	58.3	0.02%	0.67	8.01	9.53	1.19	0.010	0.080	0.148	0.027	18.693	0.152	0.343	0.524	0.086	79.982		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.72%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3359				12436.0	41310.6	#N/A	#N/A	297	23.1	58.8	0.02%	0.57	7.00	11.81	1.69	0.008	0.068	0.117	0.021	15.887	0.090	0.231	0.386	0.064	54.253		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	94.48%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3360				12475.5	41311.6	#N/A	#N/A	297	8.4	42.3	0.01%	0.61	5.72	9.99	1.75	0.031	0.110	0.199	0.041	18.563	0.119	0.363	0.618	0.115	61.418		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	96.47%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3361				12600.0	41311.6	#N/A	#N/A	297	7.4	92.3	0.03%	0.41	8.78	16.83	1.92	0.004	0.078	0.146	0.026	28.819	0.073	0.292	0.454	0.077	107.847		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.85%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3362				11830.4	41310.1	#N/A	#N/A	#N/A	3.5	33.8	0.01%	0.56	5.10	9.38	1.84	0.032	0.116	0.211	0.043	15.648	0.112	0.351	0.539	0.114	47.417		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	76.42%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	3363				12125.5	41309.1	#N/A	#N/A	392	16.4	14.5	0.01%	0.81	4.00	4.50	1.12	0.039	0.073	0.126	0.018	4.245	0.126	0.256	0.368	0.070	14.835		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	53.47%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	3364				12220.5	41309.6	#N/A	#N/A	392	8.5	19.3	0.01%	0.75	4.51	5.50	1.22	0.019	0.117	0.214	0.039	8.994	0.028	0.340	0.569	0.166	26.204		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	62.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3365				12450.0	41311.1	#N/A	#N/A	297	18.4	32.5	0.01%	0.56	6.80	7.14	1.05	0.020	0.056	0.138	0.022	7.272	0.118	0.217	0.303	0.049	28.186		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	94.20%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3366				12509.5	41309.1	#N/A	#N/A	297	11.0	19.8	0.01%	0.62	4.30	6.77	1.57	0.008	0.062	0.088	0.014	4.932	0.039	0.135	0.196	0.033	10.694		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	64.87%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3367				12570.5	41311.1	#N/A	#N/A	297	17.2	79.0	0.03%	0.52	7.24	14.84	2.05	0.029	0.099	0.180	0.031	31.319	0.083	0.283	0.442	0.075	89.375		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.41%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	3368				12170.0	41309.6	#N/A	#N/A	392	4.6	12.5	0.01%	0.75	4.06	4.18	1.03	0.009	0.086	0.153	0.032	4.324	0.076	0.178	0.249	0.044	8.878		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	38.00%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	3369				12190.5	41311.1	#N/A	#N/A	392	16.3	43.0	0.02%	0.45	6.97	8.83	1.27	0.000	0.088	0.240	0.047	15.067	0.065	0.282	0.608	0.118	48.577		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	59.89%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	3370				12197.5	41310.1	#N/A	#N/A	392	10.8	21.0	0.01%	0.73	5.00	5.50	1.10	0.000	0.123	0.199	0.054	10.317	0.109	0.383	0.749	0.140	32.171		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	74.61%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3371				12423.5	41311.1	#N/A	#N/A	297	26.4	43.3	0.01%	0.69	7.01	8.01	1.14	0.047	0.111	0.175	0.029	19.184	0.088	0.355	0.556	0.127	61.382		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	86.86%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	3372				12155.0	41310.6	#N/A	#N/A	#N/A	2.1	26.8	0.01%	0.58	4.39	8.64	1.97	0.028	0.164	0.307	0.066	17.592	0.028	0.193	0.539	0.158	20.698		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	82.56%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	3373				12216.5	41310.1	#N/A	#N/A	392	10.6	16.0	0.01%	0.79	4.51	4.51	1.00	0.039	0.164	0.278	0.064	10.500	0.035	0.100	0.215	0.036	6.396		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	48.19%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3374				12243.5	41310.1	#N/A	#N/A	392	1.8	15.8	0.01%	0.88	4.01	4.51	1.13	0.019	0.123	0.243	0.053	7.770	0.093	0.292	0.417	0.080	18.395		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	45.18%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3375				12412.0	41310.6	#N/A	#N/A	297	32.2	24.0	0.01%	0.68	5.50	6.00	1.09	0.010	0.056	0.093	0.017	5.411	0.089	0.170	0.280	0.035	16.296		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	81.16%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3376				11816.4	41310.6	#N/A	#N/A	#N/A	1.5	25.0	0.01%	0.71	4.01	7.52	1.88	0.054	0.148	0.264	0.047	14.781	0.139	0.335	0.536	0.114	33.482		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	82.31%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	E	3377				11823.9	41311.6	#N/A	#N/A	#N/A	2.0	30.3	0.53%	0.61	4.99	8.34	1.67	0.042	0.181	0.278	0.056	21.947	0.110	0.325	0.520	0.118	39.309		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	76.95%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3378				11933.4	41311.6	#N/A	#N/A	305	10.1	32.3	0.01%	0.65	5.10	8.63	1.69	0.014	0.067	0.116	0.022	8.700	0.142	0.292	0.433	0.074	37.690		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	96.90%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3379				11958.0	41312.6	#N/A	#N/A	305	4.7	50.8	0.02%	0.62	6.99	10.12	1.45	0.020	0.129	0.213	0.041	26.175	0.178	0.502	0.702	0.130	101.829		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.57%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3380				12309.0	41312.6	#N/A	#N/A	297	5.3	55.5	0.02%	0.60	7.00	11.00	1.57	0.008	0.038	0.064	0.010	8.473	0.049	0.098	0.174	0.026	21.692		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	66.54%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	Tar	3381				12232.5	41312.6	#N/A	#N/A	#N/A	2.0	30.5	0.53%	0.36	5.60	10.14	1.81	0.021	0.079	0.348	0.056	9.599	0.040	0.155	0.301	0.054	18.858		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	44.31%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	3382				12253.5	41311.6	#N/A	#N/A	#N/A	2.0	24.3	0.01%	0.73	5.46	5.81	1.06	0.030	0.118	0.185	0.032	11.430	0.039	0.360	0.618	0.163	34.888		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	80.25%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	3383				12290.5	41311.1	#N/A	#N/A	392	5.0	17.8	0.01%	0.77	4.51	5.01	1.11	0.000	0.039	0.081	0.020	2.771	0.109	0.262	0.424	0.074	18.591		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	75.92%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	3384				12333.0	41313.1	#N/A	#N/A	297	5.8	19.0	0.01%	0.38	3.23	8.78	2.72	0.007	0.046	0.101	0.022	3.528	0.056	0.133	0.220	0.038	10.140		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	77.81%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3385				11884.9	41312.6	#N/A	#N/A	305	6.3	32.5	0.01%	0.74	6.01	6.52	1.08	0.026	0.082	0.140	0.025	10.720	0.073	0.285	0.435	0.083	37.055		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	79.52%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3386				12075.0	41313.1	#N/A	#N/A	#N/A	4.1	52.5	0.02%	0.69	7.03	9.49	1.35	0.004	0.048	0.110	0.018	10.147	0.108	0.295	0.435	0.073	62.044		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.19%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	3387				12510.5	41312.1	#N/A	#N/A	297	14.1	21.0	0.01%	0.63	4.98	5.87	1.18	0.015	0.111	0.195	0.037	9.284	0.001	0.197	0.386	0.100	16.541		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	65.98%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	3388				11807.4	41311.6	#N/A	#N/A	#N/A	2.1	17.5	0.01%	0.76	3.02	6.50	2.15	0.039	0.174	0.288	0.072	12.168	0.019	0.058	0.173	0.032	4.043		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	94.60%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3389				11845.4	41313.1	#N/A	#N/A	305	5.5	27.5	0.01%	0.63	5.45	7.22	1.32	0.029	0.115	0.197	0.037	12.666	0.183	0.419	0.642	0.103	46.062		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	97.70%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3390				11970.0	41313.6	#N/A	#N/A	#N/A	2.0	46.3	0.02%	0.65	6.81	9.47	1.39	0.013	0.118	0.213	0.030	21.843	0.112	0.493	0.755	0.154	91.266		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.06%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3391				12389.5	41312.6	#N/A	#N/A	297	20.1	18.3	0.01%	0.79	4.50	5.51	1.23	0.022	0.060	0.123	0.026	4.401	0.135	0.269	0.408	0.079	19.604		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	79.43%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3392				12544.5	41313.1	#N/A	#N/A	297	18.3	25.5	0.01%	0.69	5.45	6.51	1.19	0.039	0.128	0.218	0.037	13.077	0.131	0.397	0.636	0.134	40.468		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	93.93%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3393				11867.4	41313.6	#N/A	#N/A	305	9.2	50.3	0.02%	0.53	6.02	12.51	2.08	0.018	0.108	0.166	0.029	21.641	0.105	0.329	0.560	0.122	66.198		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.05%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	3394				12163.0	41314.1	#N/A	#N/A	392	5.4	22.5	0.01%	0.67	4.51	7.01	1.56	0.043	0.127	0.220	0.045	11.454	0.066	0.185	0.383	0.084	16.679		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	43.68%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3395				12363.5	41316.1	#N/A	#N/A	297	12.4	74.3	0.03%	0.58	9.19	11.82	1.29	0.017	0.107	0.172	0.028	31.732	0.141	0.402	0.616	0.105	119.538		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.98%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3396				11908.9	41316.1	#N/A	#N/A	305	15.4	64.5	0.02%	0.61	7.44	11.27	1.51	0.007	0.090	0.144	0.026	23.236	0.099	0.306	0.482	0.100	79.003		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.47%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3397				11923.9	41314.6	#N/A	#N/A	305	10.1	54.5	0.02%	0.65	7.07	10.32	1.46	0.000	0.059	0.136	0.025	12.936	0.069	0.264	0.529	0.097	57.533		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	92.12%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3398				12202.0	41313.1	#N/A	#N/A	392	12.1	14.0	0.01%	0.78	4.04	4.40	1.09	0.049	0.156	0.248	0.045	8.720	0.067	0.151	0.227	0.045	8.471		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	33.60%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3399				12395.5	41314.6	#N/A	#N/A	297	19.5	52.3	0.02%	0.68	7.51	9.03	1.20	0.021	0.090	0.159	0.025	18.707	0.113	0.308	0.508	0.081	64.318		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.59%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3400				12612.0	41313.6	#N/A	#N/A	#N/A	1.0	27.8	0.01%	0.61	4.61	8.72	1.89	0.026	0.110	0.168	0.029	12.181	0.218	0.393	0.578	0.089	43.616		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.86%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3401				11857.4	41315.1	#N/A	#N/A	305	9.9	28.8	0.01%	0.48	5.05	8.40	1.67	0.008	0.050	0.082	0.016	5.777	0.056	0.172	0.263	0.043	19.803		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	89.02%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	3402				12121.5	41313.6	#N/A	#N/A	392	11.0	16.3	0.01%	0.80	4.50	4.50	1.00	0.076	0.150	0.211	0.038	9.777	0.041	0.370	0.609	0.175	24.026		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	80.57%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3403				12241.0	41314.1	#N/A	#N/A	297	2.1	18.3	0.01%	0.71	4.51	5.50	1.22	0.000	0.035	0.061	0.016	2.550	0.080	0.212	0.386	0.067	15.444		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	47.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3404				12337.0	41315.6	#N/A	#N/A	297	10.5	41.5	0.01%	0.64	7.00	7.88	1.13	0.044	0.100	0.162	0.024	16.682	0.117	0.363	0.581	0.129	60.316		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	96.68%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3405				12531.5	41315.6	#N/A	#N/A	297	16.5	66.0	0.02%	0.51	7.41	12.88	1.74	0.027	0.087	0.140	0.022	22.913	0.112	0.278	0.435	0.071	73.418		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.85%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3406				12552.5	41316.6	#N/A	#N/A	297	22.6	43.8	0.01%	0.57	6.03	10.54	1.75	0.044	0.153	0.254	0.046	26.743	0.039	0.126	0.290	0.065	21.985		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	68.92%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	E	3407				12101.5	41315.1	#N/A	#N/A	259	5.9	13.0	0.23%	0.60	3.51	6.00	1.71	0.018	0.154	0.258	0.067	7.994	0.058	0.132	0.185	0.036	6.870		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	43.36%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	3408				12175.5	41314.6	#N/A	#N/A	392	11.9	24.3	0.01%	0.76	5.01	6.00	1.20	0.057	0.136	0.237	0.038	13.178	0.031	0.403	0.641	0.177	39.084		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	88.51%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3409				12273.0	41315.1	#N/A	#N/A	392	3.4	31.5	0.01%	0.63	6.51	6.52	1.00	0.020	0.081	0.148	0.024	10.187	0.071	0.228	0.337	0.055	28.680		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	61.57%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3410				11874.9	41315.1	#N/A	#N/A	305	3.8	26.3	0.01%	0.65	5.10	6.53	1.28	0.019	0.102	0.206	0.042	10.735	0.190	0.399	0.640	0.109	41.894		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	77.99%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3411				11895.9	41315.6	#N/A	#N/A	305	12.1	34.8	0.01%	0.67	6.17	7.37	1.19	0.024	0.103	0.192	0.033	14.379	0.147	0.316	0.461	0.087	43.914		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	95.33%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	Tar	3412				12236.0	41316.1	#N/A	#N/A	#N/A	2.2	33.0	0.01%	0.57	5.80	7.93	1.37	0.006	0.114	0.423	0.091	15.082	0.025	0.175	0.429	0.078	23.052		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	70.62%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3413				12462.5	41317.1	#N/A	#N/A	297	5.4	34.3	0.01%	0.59	5.36	9.13	1.70	0.023	0.150	0.263	0.063	20.533	0.115	0.336	0.516	0.118	45.965		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	84.78%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3414				12259.0	41315.6	#N/A	#N/A	#N/A	1.1	30.0	0.01%	0.46	4.55	10.33	2.27	0.000	0.090	0.183	0.043	10.765	0.077	0.305	0.474	0.084	36.639		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	56.80%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3415				12373.5	41316.1	#N/A	#N/A	297	16.6	23.8	0.01%	0.46	6.06	6.58	1.08	0.004	0.025	0.044	0.007	2.351	0.062	0.128	0.196	0.029	12.152		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	81.67%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3416				12413.0	41315.6	#N/A	#N/A	297	28.6	42.5	0.01%	0.61	5.51	10.01	1.82	0.023	0.125	0.206	0.041	21.256	0.060	0.395	0.650	0.161	67.135		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	75.10%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3417				12515.5	41316.1	#N/A	#N/A	297	19.1	21.0	0.01%	0.60	5.01	5.96	1.19	0.009	0.052	0.114	0.021	4.366	0.083	0.153	0.223	0.034	12.884		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	87.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3418				12584.0	41316.1	#N/A	#N/A	297	11.2	30.5	0.01%	0.67	5.22	7.43	1.42	0.019	0.036	0.060	0.008	4.405	0.059	0.109	0.160	0.025	13.309		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	65.72%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3419				12610.5	41316.6	#N/A	#N/A	#N/A	1.0	43.8	0.01%	0.57	6.12	9.69	1.58	0.026	0.112	0.202	0.038	19.544	0.140	0.458	0.628	0.116	80.085		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.72%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3420				11975.0	41317.1	#N/A	#N/A	#N/A	2.0	37.8	0.02%	0.65	6.88	6.88	1.00	0.021	0.081	0.144	0.025	12.200	0.117	0.360	0.560	0.097	54.349		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.51%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	E	3421				12267.5	41316.6	#N/A	#N/A	#N/A	1.5	30.3	0.53%	0.63	6.05	7.16	1.18	0.001	0.070	0.170	0.048	8.510	0.100	0.234	0.413	0.085	28.278		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	75.21%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3422				12456.5	41318.1	#N/A	#N/A	297	8.9	50.8	0.02%	0.59	6.51	10.40	1.60	0.015	0.087	0.163	0.029	17.688	0.131	0.301	0.501	0.082	61.162		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	97.96%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3423				12421.0	41319.1	#N/A	#N/A	297	21.2	56.5	0.02%	0.56	7.74	10.06	1.30	0.018	0.091	0.152	0.027	20.484	0.078	0.300	0.500	0.088	67.755		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.46%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	3424				12624.5	41316.6	#N/A	#N/A	#N/A	2.7	21.8	0.01%	0.84	5.02	5.02	1.00	0.019	0.078	0.144	0.030	6.767	0.059	0.133	0.217	0.040	11.551		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	56.31%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	NL	3425				12108.0	41317.1	#N/A	#N/A	#N/A	0.5	16.5	0.29%	0.72	4.39	4.75	1.08	0.037	0.134	0.197	0.039	8.857	0.064	0.223	0.463	0.097	14.722		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	56.25%	
